startDateTime,endDateTime,PM15Median,PM15Minimum,PM15Maximum,PM15NumPts,PM15MAD,PM15finalQF,PM10Median,PM10Minimum,PM10Maximum,PM10NumPts,PM10MAD,PM10finalQF,PM4Median,PM4Minimum,PM4Maximum,PM4NumPts,PM4MAD,PM4finalQF,PM2.5Median,PM2.5Minimum,PM2.5Maximum,PM2.5NumPts,PM2.5MAD,PM2.5finalQF,PM1Median,PM1Minimum,PM1Maximum,PM1NumPts,PM1MAD,PM1finalQF,PM15sub50RHMedian,PM15sub50RHMinimum,PM15sub50RHMaximum,PM15sub50RHNumPts,PM15sub50RHMAD,PM15sub50RHfinalQF,PM10sub50RHMedian,PM10sub50RHMinimum,PM10sub50RHMaximum,PM10sub50RHNumPts,PM10sub50RHMAD,PM10sub50RHfinalQF,PM4sub50RHMedian,PM4sub50RHMinimum,PM4sub50RHMaximum,PM4sub50RHNumPts,PM4sub50RHMAD,PM4sub50RHfinalQF,PM2.5sub50RHMedian,PM2.5sub50RHMinimum,PM2.5sub50RHMaximum,PM2.5sub50RHNumPts,PM2.5sub50RHMAD,PM2.5sub50RHfinalQF,PM1sub50RHMedian,PM1sub50RHMinimum,PM1sub50RHMaximum,PM1sub50RHNumPts,PM1sub50RHMAD,PM1sub50RHfinalQF
"2023-09-26T19:30:00Z","2023-09-26T20:00:00Z",0.005,0.004,0.088,1800.000,0.000,1,0.005,0.004,0.029,1800.000,0.000,1,0.005,0.003,0.028,1800,0.000,1,0.005,0.003,0.028,1800,0.000,1,0.004,0.003,0.028,1800,0.000,1,0.005,0.004,0.088,1800,0.000,1,0.005,0.004,0.029,1800,0.000,1,0.005,0.003,0.028,1800,0.000,1,0.005,0.003,0.028,1800,0.000,1,0.004,0.003,0.028,1800,0.000,1
"2023-09-26T20:00:00Z","2023-09-26T20:30:00Z",0.006,0.003,0.089,1800.000,0.000,1,0.005,0.003,0.033,1800.000,0.000,1,0.005,0.003,0.025,1800,0.000,1,0.004,0.003,0.025,1800,0.000,1,0.004,0.003,0.025,1800,0.000,1,0.006,0.003,0.089,1800,0.000,1,0.005,0.003,0.033,1800,0.000,1,0.005,0.003,0.025,1800,0.000,1,0.004,0.003,0.025,1800,0.000,1,0.004,0.003,0.025,1800,0.000,1
"2023-09-26T20:30:00Z","2023-09-26T21:00:00Z",0.006,0.003,0.110,1800.000,0.000,1,0.006,0.003,0.099,1800.000,0.000,1,0.005,0.003,0.080,1800,0.000,1,0.004,0.003,0.079,1800,0.000,1,0.004,0.003,0.079,1800,0.000,1,0.006,0.003,0.110,1800,0.000,1,0.006,0.003,0.099,1800,0.000,1,0.005,0.003,0.080,1800,0.000,1,0.004,0.003,0.079,1800,0.000,1,0.004,0.003,0.079,1800,0.000,1
"2023-09-26T21:00:00Z","2023-09-26T21:30:00Z",0.007,0.003,0.132,1699.000,0.000,1,0.006,0.003,0.032,1699.000,0.000,1,0.005,0.003,0.025,1699,0.000,1,0.005,0.003,0.024,1699,0.000,1,0.005,0.003,0.024,1699,0.000,1,0.007,0.003,0.132,1699,0.000,1,0.006,0.003,0.032,1699,0.000,1,0.005,0.003,0.025,1699,0.000,1,0.005,0.003,0.024,1699,0.000,1,0.005,0.003,0.024,1699,0.000,1
"2023-09-26T21:30:00Z","2023-09-26T22:00:00Z",0.006,0.003,0.093,1800.000,0.000,1,0.006,0.003,0.039,1800.000,0.000,1,0.005,0.003,0.035,1800,0.000,1,0.005,0.003,0.035,1800,0.000,1,0.005,0.003,0.034,1800,0.000,1,0.006,0.003,0.093,1800,0.000,1,0.006,0.003,0.039,1800,0.000,1,0.005,0.003,0.035,1800,0.000,1,0.005,0.003,0.035,1800,0.000,1,0.005,0.003,0.034,1800,0.000,1
"2023-09-26T22:00:00Z","2023-09-26T22:30:00Z",0.007,0.003,0.090,1800.000,0.000,1,0.006,0.003,0.040,1800.000,0.000,1,0.005,0.003,0.039,1800,0.000,1,0.005,0.003,0.039,1800,0.000,1,0.005,0.003,0.039,1800,0.000,1,0.007,0.003,0.090,1800,0.000,1,0.006,0.003,0.040,1800,0.000,1,0.005,0.003,0.039,1800,0.000,1,0.005,0.003,0.039,1800,0.000,1,0.005,0.003,0.039,1800,0.000,1
"2023-09-26T22:30:00Z","2023-09-26T23:00:00Z",0.007,0.004,0.190,1800.000,0.000,1,0.006,0.004,0.053,1800.000,0.000,1,0.005,0.003,0.046,1800,0.000,1,0.005,0.003,0.046,1800,0.000,1,0.005,0.003,0.045,1800,0.000,1,0.007,0.004,0.190,1800,0.000,1,0.006,0.004,0.053,1800,0.000,1,0.005,0.003,0.046,1800,0.000,1,0.005,0.003,0.046,1800,0.000,1,0.005,0.003,0.045,1800,0.000,1
"2023-09-26T23:00:00Z","2023-09-26T23:30:00Z",0.007,0.004,0.193,1800.000,0.000,1,0.006,0.004,0.040,1800.000,0.000,1,0.005,0.003,0.032,1800,0.000,1,0.005,0.003,0.032,1800,0.000,1,0.005,0.003,0.031,1800,0.000,1,0.007,0.004,0.193,1800,0.000,1,0.006,0.004,0.040,1800,0.000,1,0.005,0.003,0.032,1800,0.000,1,0.005,0.003,0.032,1800,0.000,1,0.005,0.003,0.031,1800,0.000,1
"2023-09-26T23:30:00Z","2023-09-27T00:00:00Z",0.006,0.004,0.130,1800.000,0.000,1,0.006,0.004,0.040,1800.000,0.000,1,0.005,0.003,0.028,1800,0.000,1,0.005,0.003,0.027,1800,0.000,1,0.005,0.003,0.027,1800,0.000,1,0.006,0.004,0.130,1800,0.000,1,0.006,0.004,0.040,1800,0.000,1,0.005,0.003,0.028,1800,0.000,1,0.005,0.003,0.027,1800,0.000,1,0.005,0.003,0.027,1800,0.000,1
"2023-09-27T00:00:00Z","2023-09-27T00:30:00Z",0.006,0.003,0.081,1699.000,0.000,1,0.006,0.003,0.030,1699.000,0.000,1,0.005,0.003,0.026,1699,0.000,1,0.005,0.003,0.026,1699,0.000,1,0.005,0.003,0.026,1699,0.000,1,0.006,0.003,0.081,1699,0.000,1,0.006,0.003,0.030,1699,0.000,1,0.005,0.003,0.026,1699,0.000,1,0.005,0.003,0.026,1699,0.000,1,0.005,0.003,0.026,1699,0.000,1
"2023-09-27T00:30:00Z","2023-09-27T01:00:00Z",0.007,0.004,0.120,1800.000,0.000,1,0.007,0.004,0.032,1800.000,0.000,1,0.006,0.004,0.032,1800,0.000,1,0.006,0.004,0.031,1800,0.000,1,0.005,0.004,0.031,1800,0.000,1,0.007,0.004,0.120,1800,0.000,1,0.007,0.004,0.032,1800,0.000,1,0.006,0.004,0.032,1800,0.000,1,0.006,0.004,0.031,1800,0.000,1,0.005,0.004,0.031,1800,0.000,1
"2023-09-27T01:00:00Z","2023-09-27T01:30:00Z",0.008,0.005,0.314,1800.000,0.000,1,0.008,0.005,0.045,1800.000,0.000,1,0.007,0.005,0.039,1800,0.000,1,0.006,0.005,0.037,1800,0.000,1,0.006,0.005,0.037,1800,0.000,1,0.008,0.005,0.314,1800,0.000,1,0.008,0.005,0.045,1800,0.000,1,0.007,0.005,0.039,1800,0.000,1,0.006,0.005,0.037,1800,0.000,1,0.006,0.005,0.037,1800,0.000,1
"2023-09-27T01:30:00Z","2023-09-27T02:00:00Z",0.009,0.005,0.086,1800.000,0.000,1,0.008,0.005,0.035,1800.000,0.000,1,0.007,0.005,0.035,1800,0.000,1,0.006,0.005,0.034,1800,0.000,1,0.006,0.004,0.034,1800,0.000,1,0.009,0.005,0.086,1800,0.000,1,0.008,0.005,0.035,1800,0.000,1,0.007,0.005,0.035,1800,0.000,1,0.006,0.005,0.034,1800,0.000,1,0.006,0.004,0.034,1800,0.000,1
"2023-09-27T02:00:00Z","2023-09-27T02:30:00Z",0.008,0.004,0.156,1800.000,0.000,1,0.008,0.004,0.073,1800.000,0.000,1,0.006,0.004,0.072,1800,0.000,1,0.006,0.004,0.071,1800,0.000,1,0.006,0.004,0.071,1800,0.000,1,0.008,0.004,0.156,1800,0.000,1,0.008,0.004,0.073,1800,0.000,1,0.006,0.004,0.072,1800,0.000,1,0.006,0.004,0.071,1800,0.000,1,0.006,0.004,0.071,1800,0.000,1
"2023-09-27T02:30:00Z","2023-09-27T03:00:00Z",0.007,0.003,0.149,1800.000,0.000,1,0.006,0.003,0.054,1800.000,0.000,1,0.005,0.003,0.050,1800,0.000,1,0.005,0.003,0.049,1800,0.000,1,0.005,0.003,0.049,1800,0.000,1,0.007,0.003,0.149,1800,0.000,1,0.006,0.003,0.054,1800,0.000,1,0.005,0.003,0.050,1800,0.000,1,0.005,0.003,0.049,1800,0.000,1,0.005,0.003,0.049,1800,0.000,1
"2023-09-27T03:00:00Z","2023-09-27T03:30:00Z",0.008,0.002,0.218,1699.000,0.000,1,0.007,0.002,0.027,1699.000,0.000,1,0.005,0.002,0.022,1699,0.000,1,0.005,0.002,0.022,1699,0.000,1,0.005,0.002,0.022,1699,0.000,1,0.008,0.002,0.218,1699,0.000,1,0.007,0.002,0.027,1699,0.000,1,0.005,0.002,0.022,1699,0.000,1,0.005,0.002,0.022,1699,0.000,1,0.005,0.002,0.022,1699,0.000,1
"2023-09-27T03:30:00Z","2023-09-27T04:00:00Z",0.008,0.004,0.152,1800.000,0.000,1,0.008,0.004,0.040,1800.000,0.000,1,0.006,0.004,0.035,1800,0.000,1,0.006,0.004,0.034,1800,0.000,1,0.006,0.004,0.034,1800,0.000,1,0.008,0.004,0.152,1800,0.000,1,0.008,0.004,0.040,1800,0.000,1,0.006,0.004,0.035,1800,0.000,1,0.006,0.004,0.034,1800,0.000,1,0.006,0.004,0.034,1800,0.000,1
"2023-09-27T04:00:00Z","2023-09-27T04:30:00Z",0.009,0.004,0.130,1800.000,0.000,1,0.008,0.004,0.042,1800.000,0.000,1,0.007,0.004,0.039,1800,0.000,1,0.006,0.004,0.038,1800,0.000,1,0.006,0.004,0.038,1800,0.000,1,0.009,0.004,0.130,1800,0.000,1,0.008,0.004,0.042,1800,0.000,1,0.007,0.004,0.039,1800,0.000,1,0.006,0.004,0.038,1800,0.000,1,0.006,0.004,0.038,1800,0.000,1
"2023-09-27T04:30:00Z","2023-09-27T05:00:00Z",0.009,0.005,0.140,1800.000,0.000,1,0.009,0.005,0.060,1800.000,0.000,1,0.007,0.005,0.057,1800,0.000,1,0.006,0.005,0.057,1800,0.000,1,0.006,0.004,0.057,1800,0.000,1,0.009,0.005,0.140,1800,0.000,1,0.009,0.005,0.060,1800,0.000,1,0.007,0.005,0.057,1800,0.000,1,0.006,0.005,0.057,1800,0.000,1,0.006,0.004,0.057,1800,0.000,1
"2023-09-27T05:00:00Z","2023-09-27T05:30:00Z",0.010,0.005,0.151,1800.000,0.000,1,0.009,0.005,0.057,1800.000,0.000,1,0.007,0.005,0.050,1800,0.000,1,0.007,0.005,0.050,1800,0.000,1,0.007,0.004,0.050,1800,0.000,1,0.010,0.005,0.151,1800,0.000,1,0.009,0.005,0.057,1800,0.000,1,0.007,0.005,0.050,1800,0.000,1,0.007,0.005,0.050,1800,0.000,1,0.007,0.004,0.050,1800,0.000,1
"2023-09-27T05:30:00Z","2023-09-27T06:00:00Z",0.010,0.005,0.185,1800.000,0.000,1,0.009,0.005,0.104,1800.000,0.000,1,0.008,0.005,0.080,1800,0.000,1,0.007,0.005,0.079,1800,0.000,1,0.007,0.005,0.079,1800,0.000,1,0.010,0.005,0.185,1800,0.000,1,0.009,0.005,0.104,1800,0.000,1,0.008,0.005,0.080,1800,0.000,1,0.007,0.005,0.079,1800,0.000,1,0.007,0.005,0.079,1800,0.000,1
"2023-09-27T06:00:00Z","2023-09-27T06:30:00Z",0.009,0.005,0.126,1699.000,0.000,1,0.009,0.005,0.036,1699.000,0.000,1,0.007,0.005,0.036,1699,0.000,1,0.007,0.005,0.034,1699,0.000,1,0.007,0.005,0.034,1699,0.000,1,0.009,0.005,0.126,1699,0.000,1,0.009,0.005,0.036,1699,0.000,1,0.007,0.005,0.036,1699,0.000,1,0.007,0.005,0.034,1699,0.000,1,0.007,0.005,0.034,1699,0.000,1
"2023-09-27T06:30:00Z","2023-09-27T07:00:00Z",0.008,0.005,0.124,1800.000,0.000,1,0.008,0.005,0.063,1800.000,0.000,1,0.007,0.005,0.042,1800,0.000,1,0.007,0.005,0.042,1800,0.000,1,0.007,0.005,0.042,1800,0.000,1,0.008,0.005,0.124,1800,0.000,1,0.008,0.005,0.063,1800,0.000,1,0.007,0.005,0.042,1800,0.000,1,0.007,0.005,0.042,1800,0.000,1,0.007,0.005,0.042,1800,0.000,1
"2023-09-27T07:00:00Z","2023-09-27T07:30:00Z",0.008,0.004,0.104,1800.000,0.000,1,0.007,0.004,0.045,1800.000,0.000,1,0.006,0.004,0.038,1800,0.000,1,0.006,0.004,0.035,1800,0.000,1,0.006,0.004,0.035,1800,0.000,1,0.008,0.004,0.104,1800,0.000,1,0.007,0.004,0.045,1800,0.000,1,0.006,0.004,0.038,1800,0.000,1,0.006,0.004,0.035,1800,0.000,1,0.006,0.004,0.035,1800,0.000,1
"2023-09-27T07:30:00Z","2023-09-27T08:00:00Z",0.005,0.003,0.108,1800.000,0.000,1,0.005,0.003,0.021,1800.000,0.000,1,0.005,0.003,0.019,1800,0.000,1,0.004,0.003,0.019,1800,0.000,1,0.004,0.003,0.019,1800,0.000,1,0.005,0.003,0.108,1800,0.000,1,0.005,0.003,0.021,1800,0.000,1,0.005,0.003,0.019,1800,0.000,1,0.004,0.003,0.019,1800,0.000,1,0.004,0.003,0.019,1800,0.000,1
"2023-09-27T08:00:00Z","2023-09-27T08:30:00Z",0.005,0.003,0.121,1800.000,0.000,1,0.005,0.003,0.031,1800.000,0.000,1,0.004,0.003,0.022,1800,0.000,1,0.004,0.003,0.022,1800,0.000,1,0.004,0.003,0.022,1800,0.000,1,0.005,0.003,0.121,1800,0.000,1,0.005,0.003,0.031,1800,0.000,1,0.004,0.003,0.022,1800,0.000,1,0.004,0.003,0.022,1800,0.000,1,0.004,0.003,0.022,1800,0.000,1
"2023-09-27T08:30:00Z","2023-09-27T09:00:00Z",0.004,0.002,0.085,1800.000,0.000,1,0.004,0.002,0.016,1800.000,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.004,0.002,0.085,1800,0.000,1,0.004,0.002,0.016,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1
"2023-09-27T09:00:00Z","2023-09-27T09:30:00Z",0.004,0.002,0.299,1699.000,0.000,1,0.004,0.002,0.078,1699.000,0.000,1,0.004,0.002,0.022,1699,0.000,1,0.004,0.002,0.021,1699,0.000,1,0.004,0.002,0.021,1699,0.000,1,0.004,0.002,0.299,1699,0.000,1,0.004,0.002,0.078,1699,0.000,1,0.004,0.002,0.022,1699,0.000,1,0.004,0.002,0.021,1699,0.000,1,0.004,0.002,0.021,1699,0.000,1
"2023-09-27T09:30:00Z","2023-09-27T10:00:00Z",0.005,0.004,0.083,1800.000,0.000,1,0.005,0.004,0.066,1800.000,0.000,1,0.005,0.004,0.063,1800,0.000,1,0.005,0.004,0.063,1800,0.000,1,0.005,0.004,0.063,1800,0.000,1,0.005,0.004,0.083,1800,0.000,1,0.005,0.004,0.066,1800,0.000,1,0.005,0.004,0.063,1800,0.000,1,0.005,0.004,0.063,1800,0.000,1,0.005,0.004,0.063,1800,0.000,1
"2023-09-27T10:00:00Z","2023-09-27T10:30:00Z",0.006,0.004,0.087,1800.000,0.000,1,0.006,0.004,0.034,1800.000,0.000,1,0.006,0.004,0.027,1800,0.000,1,0.006,0.004,0.027,1800,0.000,1,0.006,0.004,0.027,1800,0.000,1,0.006,0.004,0.087,1800,0.000,1,0.006,0.004,0.034,1800,0.000,1,0.006,0.004,0.027,1800,0.000,1,0.006,0.004,0.027,1800,0.000,1,0.006,0.004,0.027,1800,0.000,1
"2023-09-27T10:30:00Z","2023-09-27T11:00:00Z",0.006,0.005,0.084,1800.000,0.000,1,0.006,0.005,0.024,1800.000,0.000,1,0.006,0.005,0.024,1800,0.000,1,0.006,0.005,0.024,1800,0.000,1,0.006,0.005,0.024,1800,0.000,1,0.006,0.005,0.084,1800,0.000,1,0.006,0.005,0.024,1800,0.000,1,0.006,0.005,0.024,1800,0.000,1,0.006,0.005,0.024,1800,0.000,1,0.006,0.005,0.024,1800,0.000,1
"2023-09-27T11:00:00Z","2023-09-27T11:30:00Z",0.009,0.005,0.088,1800.000,0.000,1,0.009,0.005,0.027,1800.000,0.000,1,0.009,0.005,0.019,1800,0.000,1,0.008,0.005,0.018,1800,0.000,1,0.008,0.005,0.018,1800,0.000,1,0.009,0.005,0.088,1800,0.000,1,0.009,0.005,0.027,1800,0.000,1,0.009,0.005,0.019,1800,0.000,1,0.008,0.005,0.018,1800,0.000,1,0.008,0.005,0.018,1800,0.000,1
"2023-09-27T11:30:00Z","2023-09-27T12:00:00Z",0.010,0.006,0.085,1800.000,0.000,1,0.010,0.006,0.029,1800.000,0.000,1,0.009,0.006,0.021,1800,0.000,1,0.009,0.006,0.021,1800,0.000,1,0.009,0.006,0.021,1800,0.000,1,0.010,0.006,0.085,1800,0.000,1,0.010,0.006,0.029,1800,0.000,1,0.009,0.006,0.021,1800,0.000,1,0.009,0.006,0.021,1800,0.000,1,0.009,0.006,0.021,1800,0.000,1
"2023-09-27T12:00:00Z","2023-09-27T12:30:00Z",0.008,0.006,0.155,1699.000,0.000,1,0.008,0.006,0.033,1699.000,0.000,1,0.008,0.006,0.022,1699,0.000,1,0.008,0.006,0.022,1699,0.000,1,0.008,0.006,0.022,1699,0.000,1,0.008,0.006,0.155,1699,0.000,1,0.008,0.006,0.033,1699,0.000,1,0.008,0.006,0.022,1699,0.000,1,0.008,0.006,0.022,1699,0.000,1,0.008,0.006,0.022,1699,0.000,1
"2023-09-27T12:30:00Z","2023-09-27T13:00:00Z",0.006,0.004,0.068,1800.000,0.000,1,0.006,0.004,0.027,1800.000,0.000,1,0.006,0.004,0.021,1800,0.000,1,0.006,0.004,0.021,1800,0.000,1,0.006,0.004,0.021,1800,0.000,1,0.006,0.004,0.068,1800,0.000,1,0.006,0.004,0.027,1800,0.000,1,0.006,0.004,0.021,1800,0.000,1,0.006,0.004,0.021,1800,0.000,1,0.006,0.004,0.021,1800,0.000,1
"2023-09-27T13:00:00Z","2023-09-27T13:30:00Z",0.007,0.005,0.121,1800.000,0.000,1,0.007,0.005,0.033,1800.000,0.000,1,0.007,0.005,0.029,1800,0.000,1,0.007,0.005,0.027,1800,0.000,1,0.007,0.005,0.027,1800,0.000,1,0.007,0.005,0.121,1800,0.000,1,0.007,0.005,0.033,1800,0.000,1,0.007,0.005,0.029,1800,0.000,1,0.007,0.005,0.027,1800,0.000,1,0.007,0.005,0.027,1800,0.000,1
"2023-09-27T13:30:00Z","2023-09-27T14:00:00Z",0.006,0.004,0.091,1344.000,0.000,1,0.006,0.004,0.040,1344.000,0.000,1,0.006,0.004,0.040,1344,0.000,1,0.006,0.004,0.040,1344,0.000,1,0.006,0.004,0.040,1344,0.000,1,0.006,0.004,0.091,1344,0.000,1,0.006,0.004,0.040,1344,0.000,1,0.006,0.004,0.040,1344,0.000,1,0.006,0.004,0.040,1344,0.000,1,0.006,0.004,0.040,1344,0.000,1
"2023-09-27T14:00:00Z","2023-09-27T14:30:00Z",0.006,0.004,0.095,1717.000,0.000,0,0.006,0.004,0.020,1717.000,0.000,0,0.005,0.004,0.020,1717,0.000,1,0.005,0.004,0.020,1717,0.000,1,0.005,0.004,0.020,1717,0.000,1,0.006,0.004,0.095,1717,0.000,0,0.006,0.004,0.020,1717,0.000,0,0.005,0.004,0.020,1717,0.000,1,0.005,0.004,0.020,1717,0.000,1,0.005,0.004,0.020,1717,0.000,1
"2023-09-27T14:30:00Z","2023-09-27T15:00:00Z",0.005,0.001,0.087,598.000,0.000,1,0.005,0.001,0.025,598.000,0.000,1,0.005,0.001,0.021,598,0.000,1,0.004,0.001,0.021,598,0.000,1,0.004,0.001,0.021,598,0.000,1,0.005,0.001,0.087,598,0.000,1,0.005,0.001,0.025,598,0.000,1,0.005,0.001,0.021,598,0.000,1,0.004,0.001,0.021,598,0.000,1,0.004,0.001,0.021,598,0.000,1
"2023-09-27T15:00:00Z","2023-09-27T15:30:00Z",0.005,0.003,0.128,1800.000,0.000,0,0.005,0.003,0.035,1800.000,0.000,0,0.005,0.003,0.035,1800,0.000,1,0.005,0.003,0.035,1800,0.000,1,0.005,0.003,0.035,1800,0.000,1,0.005,0.003,0.128,1800,0.000,0,0.005,0.003,0.035,1800,0.000,0,0.005,0.003,0.035,1800,0.000,1,0.005,0.003,0.035,1800,0.000,1,0.005,0.003,0.035,1800,0.000,1
"2023-09-27T15:30:00Z","2023-09-27T16:00:00Z",0.006,0.004,0.076,1800.000,0.000,0,0.006,0.004,0.017,1800.000,0.000,0,0.005,0.004,0.014,1800,0.000,1,0.005,0.004,0.014,1800,0.000,0,0.005,0.004,0.013,1800,0.000,0,0.006,0.004,0.076,1800,0.000,0,0.006,0.004,0.017,1800,0.000,0,0.005,0.004,0.014,1800,0.000,1,0.005,0.004,0.014,1800,0.000,0,0.005,0.004,0.013,1800,0.000,0
"2023-09-27T16:00:00Z","2023-09-27T16:30:00Z",0.007,0.005,0.144,1800.000,0.000,0,0.007,0.005,0.077,1800.000,0.000,0,0.007,0.005,0.056,1800,0.000,1,0.007,0.005,0.055,1800,0.000,1,0.007,0.005,0.055,1800,0.000,1,0.007,0.005,0.144,1800,0.000,0,0.007,0.005,0.077,1800,0.000,0,0.007,0.005,0.056,1800,0.000,1,0.007,0.005,0.055,1800,0.000,1,0.007,0.005,0.055,1800,0.000,1
"2023-09-27T16:30:00Z","2023-09-27T17:00:00Z",0.008,0.006,0.085,1800.000,0.000,0,0.008,0.006,0.029,1800.000,0.000,0,0.007,0.006,0.028,1800,0.000,1,0.007,0.006,0.027,1800,0.000,1,0.007,0.006,0.027,1800,0.000,1,0.008,0.006,0.085,1800,0.000,0,0.008,0.006,0.029,1800,0.000,0,0.007,0.006,0.028,1800,0.000,1,0.007,0.006,0.027,1800,0.000,1,0.007,0.006,0.027,1800,0.000,1
"2023-09-27T17:00:00Z","2023-09-27T17:30:00Z",0.007,0.005,0.106,1800.000,0.000,0,0.007,0.005,0.025,1800.000,0.000,0,0.007,0.005,0.025,1800,0.000,1,0.007,0.005,0.024,1800,0.000,1,0.007,0.005,0.024,1800,0.000,0,0.007,0.005,0.106,1800,0.000,0,0.007,0.005,0.025,1800,0.000,0,0.007,0.005,0.025,1800,0.000,1,0.007,0.005,0.024,1800,0.000,1,0.007,0.005,0.024,1800,0.000,0
"2023-09-27T17:30:00Z","2023-09-27T18:00:00Z",0.005,0.001,0.116,1698.000,0.000,1,0.005,0.001,0.022,1698.000,0.000,1,0.005,0.001,0.021,1698,0.000,1,0.005,0.001,0.021,1698,0.000,1,0.005,0.001,0.020,1698,0.000,1,0.005,0.001,0.116,1698,0.000,1,0.005,0.001,0.022,1698,0.000,1,0.005,0.001,0.021,1698,0.000,1,0.005,0.001,0.021,1698,0.000,1,0.005,0.001,0.020,1698,0.000,1
"2023-09-27T18:00:00Z","2023-09-27T18:30:00Z",0.003,0.001,0.253,1800.000,0.000,1,0.003,0.001,0.141,1800.000,0.000,1,0.003,0.001,0.125,1800,0.000,1,0.003,0.001,0.125,1800,0.000,1,0.003,0.001,0.125,1800,0.000,1,0.003,0.001,0.253,1800,0.000,1,0.003,0.001,0.141,1800,0.000,1,0.003,0.001,0.125,1800,0.000,1,0.003,0.001,0.125,1800,0.000,1,0.003,0.001,0.125,1800,0.000,1
"2023-09-27T18:30:00Z","2023-09-27T19:00:00Z",0.003,0.002,0.083,1800.000,0.000,1,0.003,0.002,0.029,1800.000,0.000,1,0.003,0.002,0.025,1800,0.000,1,0.003,0.002,0.024,1800,0.000,1,0.003,0.002,0.024,1800,0.000,1,0.003,0.002,0.083,1800,0.000,1,0.003,0.002,0.029,1800,0.000,1,0.003,0.002,0.025,1800,0.000,1,0.003,0.002,0.024,1800,0.000,1,0.003,0.002,0.024,1800,0.000,1
"2023-09-27T19:00:00Z","2023-09-27T19:30:00Z",0.004,0.002,0.076,1800.000,0.000,0,0.004,0.002,0.015,1800.000,0.000,0,0.003,0.002,0.010,1800,0.000,1,0.003,0.002,0.010,1800,0.000,1,0.003,0.002,0.010,1800,0.000,1,0.004,0.002,0.076,1800,0.000,0,0.004,0.002,0.015,1800,0.000,0,0.003,0.002,0.010,1800,0.000,1,0.003,0.002,0.010,1800,0.000,1,0.003,0.002,0.010,1800,0.000,1
"2023-09-27T19:30:00Z","2023-09-27T20:00:00Z",0.004,0.002,0.095,1800.000,0.000,1,0.004,0.002,0.028,1800.000,0.000,1,0.004,0.002,0.024,1800,0.000,1,0.004,0.002,0.024,1800,0.000,1,0.004,0.002,0.024,1800,0.000,1,0.004,0.002,0.095,1800,0.000,1,0.004,0.002,0.028,1800,0.000,1,0.004,0.002,0.024,1800,0.000,1,0.004,0.002,0.024,1800,0.000,1,0.004,0.002,0.024,1800,0.000,1
"2023-09-27T20:00:00Z","2023-09-27T20:30:00Z",0.010,0.005,0.121,991.000,0.000,1,0.009,0.005,0.052,991.000,0.000,1,0.008,0.005,0.051,991,0.000,1,0.008,0.005,0.051,991,0.000,1,0.008,0.005,0.051,991,0.000,1,0.010,0.005,0.121,991,0.000,1,0.009,0.005,0.052,991,0.000,1,0.008,0.005,0.051,991,0.000,1,0.008,0.005,0.051,991,0.000,1,0.008,0.005,0.051,991,0.000,1
"2023-09-27T20:30:00Z","2023-09-27T21:00:00Z",0.014,0.008,0.145,1326.000,0.000,1,0.013,0.008,0.061,1326.000,0.000,1,0.011,0.008,0.056,1326,0.000,1,0.010,0.008,0.055,1326,0.000,1,0.010,0.008,0.054,1326,0.000,1,0.014,0.008,0.145,1326,0.000,1,0.013,0.008,0.061,1326,0.000,1,0.011,0.008,0.056,1326,0.000,1,0.010,0.008,0.055,1326,0.000,1,0.010,0.008,0.054,1326,0.000,1
"2023-09-27T21:00:00Z","2023-09-27T21:30:00Z",0.014,0.007,0.144,1800.000,0.000,0,0.012,0.007,0.056,1800.000,0.000,0,0.010,0.007,0.052,1800,0.000,0,0.009,0.007,0.051,1800,0.000,0,0.009,0.007,0.051,1800,0.000,0,0.014,0.007,0.144,1800,0.000,0,0.012,0.007,0.056,1800,0.000,0,0.010,0.007,0.052,1800,0.000,0,0.009,0.007,0.051,1800,0.000,0,0.009,0.007,0.051,1800,0.000,0
"2023-09-27T21:30:00Z","2023-09-27T22:00:00Z",0.012,0.007,0.125,1800.000,0.000,0,0.011,0.007,0.039,1800.000,0.000,0,0.009,0.007,0.028,1800,0.000,0,0.008,0.006,0.028,1800,0.000,0,0.008,0.006,0.028,1800,0.000,0,0.012,0.007,0.125,1800,0.000,0,0.011,0.007,0.039,1800,0.000,0,0.009,0.007,0.028,1800,0.000,0,0.008,0.006,0.028,1800,0.000,0,0.008,0.006,0.028,1800,0.000,0
"2023-09-27T22:00:00Z","2023-09-27T22:30:00Z",0.011,0.007,0.242,1800.000,0.000,0,0.010,0.007,0.058,1800.000,0.000,0,0.009,0.006,0.048,1800,0.000,0,0.008,0.006,0.048,1800,0.000,0,0.008,0.006,0.047,1800,0.000,0,0.011,0.007,0.242,1800,0.000,0,0.010,0.007,0.058,1800,0.000,0,0.009,0.006,0.048,1800,0.000,0,0.008,0.006,0.048,1800,0.000,0,0.008,0.006,0.047,1800,0.000,0
